"booking id","booking_date_time","distance_travelled","time_taken","commission_base_cost","driver_base_cost","total_tax","total_trip_cost","ratings"
"1507834718","43143.392361111","29","102","121.19","544.75","49.06","715","5"
"1902218048","43253.04375","2","3","18.4","73.61","6.99","99","4"
"1613227921","43175.959027778","21","45","50.86","203.44","19.34","273.64","4"
"1897458997","43251.906944444","32","72","114.14","526.56","46.88","688","2"
"1493650798","43138.901388889","2","4","13.36","53.44","5.07","72","5"
"1999321339","43277.073611111","4","4","15.99","63.94","6.08","86","1"
"1492615974","43138.727777778","10","72","44.54","178.15","16.93","240","5"
"1643940726","43185.891666667","14","55","57.89","231.54","22","311.43","5"
"1948773817","43265.15625","2","16","16.84","67.36","6.4","91","2"
"1875444199","43246.024305556","4","5","16.18","64.72","6.15","87","3"
"1469316709","43130.956944444","12","40","35.8","143.2","13.6","193","1"
"2005455966","43278.890277778","29","92","94.98","414.93","37.85","548","3"
"1703822302","43204.055555556","26","48","91.26","365.06","34.68","491","5"
"2012319872","43280.909027778","5","66","49.84","199.36","18.94","268","2"
"1601265882","43172.575","22","0","179.8","719.2","68.32","967.32","5"
"1986629228","43273.86875","14","43","55.38","221.5","21.04","298","5"
"1635200901","43182.941666667","9","40","43.12","172.48","16.38","231.98","3"
"1837880082","43236.039583333","10","29","35.5","142.01","13.49","191","5"
"1902218018","43253.043055556","5","5","23.05","92.19","8.76","124","1"
"1897583037","43251.950694444","19","50","42.95","341.26","24.79","409","5"
"1471882310","43131.972222222","2","21","19.18","76.72","7.3","103","3"
"1539149009","43152.922916667","7","35","37.4","149.6","14.21","201.21","5"
"OSN_834128213","43122.877083333","32","120.53","64.54","280.9","25.66","371","5"
"1386900817","43103.039583333","4","14","23.01","92.05","8.74","124","4"
"1837605186","43235.917361111","16","53","69.4","312.58","28.12","410","5"
"1952180026","43265.958333333","10","47","73.42","293.68","27.9","395","5"
"1978920786","43271.979166667","10","38","33.27","133.09","12.64","179","4"
"1561909099","43159.879861111","9","34","43.13","172.53","16.39","232.05","5"
"1837507834","43235.904861111","11","51","56.69","226.77","21.54","305","3"
"1852724187","43239.955555556","7","9","22.49","89.96","8.55","121","5"
"1890131687","43249.936805556","17","42","51.02","204.1","19.39","275","4"
"1451818181","43125.161805556","5","4","22.44","89.76","8.53","121","2"
"1423823036","43116.01875","14","38","38.08","152.32","14.47","205","5"
"1866934633","43243.892361111","30","56","90.48","431.92","37.88","560","4"
"1814246224","43231","13","34","35.5","142.01","13.49","191","4"
"1675913177","43195.947222222","31","71","99.75","399.02","37.91","536.68","4"
"1875493774","43246.065277778","5","5","26.21","104.83","9.96","141","5"
"1894272035","43251.272916667","2","3","12.82","51.28","4.87","69","1"
"1395308654","43106.0625","12","36","40.08","160.32","15.24","216","1"
"1403814745","43109.073611111","19","34","41.08","164.31","15.61","221","5"
"1978880573","43271.963888889","4","6","30.48","121.94","11.59","164","5"
"OSN_1047906109","43278.9","12","51.08","23.98","95.91","9.12","129","3"
"1925533447","43258.909027778","8","42","51.46","205.84","19.55","277","3"
"1389803108","43103.928472222","5","7","24.19","96.78","9.19","130","2"
"1493608780","43138.895138889","10","42","47.38","189.52","18.01","255","5"
"1613214747","43175.948611111","2","3","13.38","53.53","5.09","72","3"
"1751208660","43215.888194444","16","47","59.65","238.62","22.67","321","5"
"1613057971","43175.906944444","16","48","49.77","199.1","18.92","267.79","5"
"1805524982","43228.997916667","20","52","59.09","271.35","24.21","355","5"
"1653814306","43188.99375","50","89","145.91","618.64","57.19","821.74","2"
"1657115734","43190.083333333","26","44","77.14","308.55","29.32","415.01","5"
"1487850357","43136.975694444","4","25","21.7","86.8","8.24","117","5"
"1952311463","43266.043055556","22","43","74.19","296.76","28.19","399","2"
"1902049986","43252.948611111","32","70","89.78","429.14","37.62","557","3"
"1536102760","43151.929861111","2","4","13.48","53.92","5.13","72.53","5"
"1409133628","43110.995833333","31","65","96.41","385.64","36.63","519","4"
"OSN_940873595","43199.951388889","2","20.73","7.25","29","2.75","39","4"
"1730590399","43210.881944444","2","5","19.52","78.06","7.41","105","4"
"1751418390","43215.94375","12","48","54.28","217.1","20.63","292","5"
"1600075729","43172.085416667","4","4","16.8","67.2","6.38","90.38","2"
"1521779493","43147.819444444","1","30","35.25","141.01","13.4","189.66","5"
"1426644966","43116.938194444","26","70","72.92","291.68","27.71","392","5"
"1578023513","43164.967361111","4","6","17.81","71.23","6.77","95.81","2"
"1445796732","43123.094444444","4","4","16.58","66.31","6.3","89","3"
"1429451706","43117.900694444","2","5","19.65","78.6","7.47","106","4"
"1649391745","43187.754861111","7","38","34.28","137.1","13.03","184.41","4"
"1721890414","43209.286805556","63","137","211.32","880.28","82.05","1174","5"
"OSN_1017754683","43250.964583333","5","19.22","15.25","61","5.79","82","4"
"1622729601","43179.03125","2","3","15.8","63.2","6","85","4"
"1721586752","43208.975694444","3","4","25.89","103.56","9.84","139","4"
"1875403615","43245.995138889","5","19","50.32","201.28","19.12","271","5"
"1469347553","43130.975694444","6","32","34.98","139.92","13.3","188","3"
"1860571905","43241.947222222","13","40","37.24","148.96","14.15","200","5"
"1558862300","43158.915277778","2","5","19.92","79.66","7.57","107","5"
"2002483313","43278","2","2","17.66","70.63","6.71","95","5"
"1870361266","43244.895138889","20","57","87.57","350.29","33.27","471","5"
"1914728041","43255.891666667","2","26","58.54","234.16","22.24","315","2"
"1549251151","43156.085416667","1","2","17.14","68.54","6.52","92.2","5"
"1426815641","43117.092361111","21","37","44.18","176.7","16.78","238","5"
"1692881785","43200.915277778","11","48","49.34","197.37","18.75","265.46","5"
"1609325600","43174.971527778","2","3","14.68","58.74","5.58","79","2"
"1982662222","43272.891666667","6","37","63.84","255.37","24.26","343","3"
"1918302599","43256.890277778","7","49","45.35","181.42","17.23","244","4"
"1809093516","43229.893055556","30","83","129.18","551.73","50.84","732","4"
"1471851335","43131.948611111","4","6","22.68","90.74","8.62","122","4"
"1409041374","43110.9375","4","6","24.96","99.84","9.48","134","5"
"1730627551","43210.891666667","27","65","89.78","359.1","34.12","483","2"
"1605743291","43173.958333333","9","39","38.29","153.16","14.55","206","3"
"1714124566","43207.176388889","10","28","30.11","120.45","11.44","162","4"
"1432825742","43119.117361111","7","19","29.42","117.66","11.18","158","5"
"1982885587","43272.940277778","2","4","28.62","114.5","10.88","154","5"
"1805292374","43228.90625","13","44","53.16","212.64","20.2","286","2"
"1715699152","43207.61875","13","66","47","188.01","17.86","252.87","1"
"1513356227","43145.18125","2","2","14.06","56.24","5.34","75.64","5"
"2008635792","43279.886805556","18","55","54.28","217.1","20.63","292","2"
"1451420307","43124.893055556","3","29","21.7","86.8","8.24","117","3"
"1809131400","43229.902777778","8","40","51.46","205.83","19.55","277","5"
"1432811674","43119.090972222","21","37","49.02","196.08","18.62","264","3"
"1805455452","43228.965277778","4","6","30.81","123.24","11.71","166","5"
"1423811898","43116.011111111","6","28","25.36","101.44","9.64","136","2"
"1699993602","43203.188888889","5","5","17.47","69.89","6.63","93.99","3"
"1392639919","43105.1375","4","4","17.23","68.91","6.55","93","5"
"1941558934","43262.89375","31","86","97.44","424.76","38.78","561","5"
"1613089262","43175.914583333","2","4","15.8","63.2","6","85","4"
"1519345832","43147.008333333","10","37","33.58","134.32","12.76","180.66","5"
"1590168606","43168.885416667","30","100","101.43","405.74","38.55","545.72","5"
"1751620558","43216.049305556","2","2","16.57","66.27","6.29","89","4"
"1637936095","43183.858333333","7","51","44.8","179.18","17.02","241","2"
"1841488284","43237.019444444","2","2","12.64","50.56","4.81","68","4"
"1403531595","43108.885416667","9","41","43.83","175.32","16.66","236","3"
"2008673733","43279.90625","31","64","196.47","855.9","78.16","1131","2"
"1539228604","43152.960416667","16","39","41.14","164.56","15.64","221.34","5"
"1609316204","43174.963194444","3","7","19.33","77.32","7.35","104","3"
"1429569455","43117.954166667","3","4","19.34","77.36","7.35","104","2"
"1539364219","43153.084722222","2","2","13","52","4.94","69.94","5"
"1987196108","43273.992361111","12","38","55.58","222.3","21.12","299","3"
"1929758341","43259.909722222","13","48","56.89","227.55","21.62","306","4"
"1411986647","43111.911805556","4","9","17.62","70.48","6.69","95","2"
"1672888818","43194.952777778","11","38","46.82","187.28","17.79","251.89","4"
"1636359503","43183.538888889","7","47","36.43","145.73","13.85","196.01","4"
"1789130366","43224.925","7","49","43.99","175.95","16.72","237","3"
"1448302854","43123.882638889","6","45","38.56","154.23","14.65","207","4"
"1679717809","43197.020138889","26","45","81.62","326.47","31.01","439.1","3"
"1435979357","43119.986111111","9","25","41.14","164.55","15.62","221","2"
"1974962357","43270.9125","2","5","22.75","91","8.65","122","1"
"1635202758","43182.941666667","17","59","64.75","294","26.36","385.11","5"
"1429734213","43118.130555556","6","6","18.16","72.66","6.9","98","3"
"1466607706","43129.929861111","1","7","17.5","70.02","6.66","94","4"
"1599955161","43171.9625","10","34","31.96","127.84","12.14","171.94","5"
"OSN_905895485","43173.96875","2","9.53","7.25","29","2.75","39","4"
"OSN_963286707","43213.904166667","5","33.5","19.27","77.09","7.32","104","1"
"1867095369","43243.929166667","50","92","161.52","681.1","63.13","906","5"
"1813707962","43230.901388889","16","49","62.37","249.49","23.7","336","2"
"1665824496","43192.740277778","5","33","31.97","127.88","12.14","171.99","3"
"1717212980","43207.881944444","32","71","99.88","469.52","41.46","610.86","4"
"1987001477","43273.925694444","8","38","58.67","234.7","22.3","316","4"
"1653671543","43188.927777778","3","33","29.72","118.89","11.28","159.89","2"
"1532971886","43150.913194444","22","64","66.6","266.4","25.31","358.31","5"
"1522622395","43148.036111111","1","2","16.8","67.2","6.38","90.38","5"
"1496838715","43140.027777778","6","6","28.26","113.04","10.74","152","5"
"1746563770","43214.819444444","30","82","108.74","469.94","43.07","622","4"
"1746988874","43214.879166667","21","52","57.8","231.21","21.96","311","4"
"1785414739","43224.004861111","5","7","26.21","104.83","9.96","141","4"
"OSN_1050283307","43281.198611111","2","7.57","12.01","48.03","4.56","65","5"
"1512961270","43144.875694444","22","49","65.69","262.74","24.96","353.39","5"
"1844979982","43237.919444444","13","47","54.27","217.09","20.62","292","1"
"1930112590","43260.038194444","6","6","24","96","9.12","129","4"
"1545519903","43154.939583333","4","6","21.4","85.6","8.13","115.13","5"
"1941829550","43262.99375","19","43","50","200","19","269","5"
"1845000516","43237.920833333","17","54","74.54","298.14","28.33","401","5"
"1510395808","43143.925","31","88","98.48","428.92","39.18","566.58","5"
"1860481559","43241.913888889","9","31","56.98","227.94","21.66","307","4"
"1755404784","43216.901388889","3","6","30.36","121.44","11.53","163","4"
"1929950739","43259.967361111","27","53","89.96","359.85","34.18","484","2"
"1513308527","43145.075694444","4","5","16.3","65.2","6.19","87.69","5"
"1403550527","43108.886805556","3","8","20.16","80.62","7.66","108","5"
"1897440626","43251.904861111","11","52","61.08","244.34","23.22","329","3"
"1600033913","43172.024305556","2","2","15.8","63.2","6","85","3"
"1751636986","43216.066666667","5","5","17.84","71.38","6.78","96","4"
"1952319744","43266.049305556","3","4","18.8","75.2","7.14","101","4"
"1557163678","43158.513194444","2","6","18.88","75.52","7.18","101.58","5"
"1890253463","43250.021527778","8","25","31.16","124.64","11.84","168","4"
"1721669522","43209.015277778","25","49","64.03","256.1","24.32","344","4"
"1720186780","43208.759722222","13","72","79.67","318.7","30.28","429","5"
"1635278723","43182.972916667","1","2","15.8","63.2","6","85","5"
"1978623369","43271.888194444","3","10","42.34","169.34","16.08","228","2"
"1669812066","43193.942361111","5","40","30.3","121.19","11.51","163","4"
"1587064272","43167.902777778","31","104","102.32","444.28","40.63","587.23","5"
"1922145369","43257.921527778","4","31","44.95","179.79","17.08","242","5"
"1477678693","43133.986805556","16","32","56.76","227.04","21.58","305","5"
"1472833617","43132.478472222","30","70","107.43","489.71","43.82","641","5"
"1952211065","43265.968055556","5","7","33.27","133.09","12.64","179","5"
"1975076994","43270.956944444","6","28","36.62","146.47","13.91","197","1"
"1669658190","43193.893055556","4","8","22.75","90.99","8.65","122.39","4"
"1432464584","43118.888888889","8","49","42.97","171.88","16.32","231","4"
"1605605660","43173.901388889","5","30","29.55","118.22","11.23","159","4"
"1696301892","43201.925694444","11","43","48.07","192.28","18.26","258.61","1"
"1445537377","43122.9125","8","33","33.74","134.97","12.82","182","3"
"OSN_927361971","43190.050694444","2","5.65","11.08","44.34","4.22","60","2"
"1412255322","43112.1125","1","2","14.21","56.85","5.4","76","3"
"1849096703","43238.970138889","10","30","42.62","170.48","16.19","229","5"
"1721351227","43208.910416667","3","24","21.2","84.79","8.06","114","4"
"1646053738","43186.70625","22","51","65.48","321.9","27.89","415.27","1"
"1948615461","43264.959027778","16","40","53.87","215.49","20.47","290","4"
"1487753629","43136.922916667","2","3","18.49","73.96","7.03","99","5"
"OSN_855382749","43138.04375","2","12.23","12.63","50.54","4.8","68","5"
"1635437455","43183.144444444","5","5","23.23","92.94","8.83","125","4"
"1751627649","43216.057638889","32","45","93.73","409.93","37.38","541","4"
"1653726965","43188.956944444","4","27","30.25","120.99","11.48","162.72","3"
"1590461103","43168.99375","11","38","36.46","145.86","13.85","196.17","5"
"1999080693","43276.913888889","23","52","64.83","294.33","26.39","386","3"
"1666863856","43192.897916667","5","38","32.64","130.57","12.41","175.62","5"
"1415743190","43113.082638889","1","2","16.48","65.94","6.27","89","2"
"1489290554","43137.61875","2","4","20.28","81.12","7.71","109","5"
"1580996054","43166.008333333","12","32","34.2","136.8","13","184","4"
"1713913151","43206.958333333","11","40","34.84","139.36","13.24","187.44","3"
"1389818931","43103.931944444","19","34","43.48","173.92","16.53","234","5"
"1613208736","43175.950694444","10","55","38.85","155.39","14.76","209","4"
"1755353528","43216.90625","18","56","68.15","272.58","25.9","367","5"
"1867095923","43243.931944444","20","59","57.32","264.28","23.53","345","3"
"1474660731","43133.013194444","2","2","12.4","49.6","4.71","67","5"
"1469425544","43131.047222222","8","27","26.09","104.35","9.92","140","3"
