City,Zone,Week Number,Day,4 hour windows,Date,Time stamp date,Demand,Fulfilment %,Avg. Price,Avg. Trip Size,Cancellation % (Total),Driver Cancellation%,Customer Cancellation %,Avg. ETA,
Jaipur,Zone 4,1,4,08:00 to 12:00,30-06-2019,30/06/2019 09:22:40,2026,74,167,2,21.1,4.1,17.0,10.1,
Jaipur,Zone 4,1,4,12:00 to 16:00,30-06-2019,30/06/2019 13:04:01,2014,75,100,3,22.5,4.3,18.1,11.1,
Jaipur,Zone 4,1,4,16:00 to 20:00,30-06-2019,30/06/2019 16:57:47,1996,70,166,1,21.8,4.2,17.6,11.8,
Jaipur,Zone 4,1,4,20:00 to 00:00,30-06-2019,30/06/2019 22:00:18,1921,75,207,2,23.0,4.4,18.5,11.1,
Jaipur,Zone 4,1,5,00:00 to 04:00,01-07-2019,01/07/2019 01:22:51,1971,66,199,3,21.1,4.1,17.1,14.4,
Jaipur,Zone 4,1,5,04:00 to 08.00,01-07-2019,01/07/2019 05:07:34,2056,68,96,2,22.0,4.2,17.8,9.3,
Jaipur,Zone 4,1,5,08:00 to 12:00,01-07-2019,01/07/2019 10:10:04,1990,74,179,2,21.6,4.2,17.5,11.5,
Jaipur,Zone 4,1,5,12:00 to 16:00,01-07-2019,01/07/2019 14:17:06,1952,68,100,2,22.8,4.4,18.5,9.7,
Jaipur,Zone 4,1,5,16:00 to 20:00,01-07-2019,01/07/2019 16:57:03,1974,72,172,3,24.2,4.7,19.5,12.9,
Jaipur,Zone 4,1,5,20:00 to 00:00,01-07-2019,01/07/2019 22:54:16,2096,73,200,1,22.9,4.4,18.5,14.9,
Jaipur,Zone 4,1,6,00:00 to 04:00,02-07-2019,02/07/2019 03:57:34,1957,74,198,2,25.9,5.0,21.0,14.4,
Jaipur,Zone 4,1,6,04:00 to 08.00,02-07-2019,02/07/2019 07:46:36,1992,67,95,3,21.7,4.2,17.6,15.2,
Jaipur,Zone 4,1,6,08:00 to 12:00,02-07-2019,02/07/2019 10:20:51,2072,66,171,2,24.5,4.7,19.8,10.3,
Jaipur,Zone 4,1,6,12:00 to 16:00,02-07-2019,02/07/2019 14:21:13,2071,68,103,1,24.1,4.6,19.4,10.6,
Jaipur,Zone 4,1,6,16:00 to 20:00,02-07-2019,02/07/2019 19:51:48,2057,71,180,3,22.3,4.3,18.0,14.5,
Jaipur,Zone 4,1,6,20:00 to 00:00,02-07-2019,02/07/2019 21:58:45,1951,68,202,1,22.4,4.3,18.1,15.4,
Jaipur,Zone 4,1,7,00:00 to 04:00,03-07-2019,03/07/2019 00:51:15,1948,72,194,3,23.0,4.4,18.6,13.1,
Jaipur,Zone 4,1,7,04:00 to 08.00,03-07-2019,03/07/2019 04:46:30,1992,66,86,2,24.7,4.8,20.0,10.5,
Jaipur,Zone 4,1,7,08:00 to 12:00,03-07-2019,03/07/2019 08:54:00,2035,70,176,1,25.8,5.0,20.8,9.8,
Jaipur,Zone 4,1,7,12:00 to 16:00,03-07-2019,03/07/2019 15:04:07,1910,66,93,3,21.0,4.0,17.0,11.5,
Jaipur,Zone 4,1,7,16:00 to 20:00,03-07-2019,03/07/2019 19:46:56,1924,67,172,2,24.8,4.8,20.1,11.5,
Jaipur,Zone 4,1,7,20:00 to 00:00,03-07-2019,03/07/2019 21:18:14,1995,69,200,3,21.6,4.2,17.4,12.1,
Jaipur,Zone 5,1,1,00:00 to 04:00,27-06-2019,27/06/2019 00:36:01,1956,70,200,7,20.6,4.0,16.6,11.7,
Jaipur,Zone 5,1,1,04:00 to 08.00,27-06-2019,27/06/2019 05:09:04,1999,68,87,8,24.9,4.8,20.1,13.9,
Jaipur,Zone 5,1,1,08:00 to 12:00,27-06-2019,27/06/2019 08:12:46,2085,67,179,5,20.1,3.9,16.3,10.9,
Jaipur,Zone 5,1,1,12:00 to 16:00,27-06-2019,27/06/2019 14:52:17,2062,73,92,7,19.8,3.8,16.0,12.1,
Jaipur,Zone 5,1,1,16:00 to 20:00,27-06-2019,27/06/2019 18:23:35,1997,66,172,10,21.1,4.1,17.1,13.4,
Jaipur,Zone 5,1,1,20:00 to 00:00,27-06-2019,27/06/2019 22:38:03,2009,73,201,8,20.3,3.9,16.4,10.6,
Jaipur,Zone 5,1,2,00:00 to 04:00,28-06-2019,28/06/2019 03:11:59,1964,69,196,9,21.1,4.1,17.1,10.3,
Jaipur,Zone 5,1,2,04:00 to 08.00,28-06-2019,28/06/2019 07:46:51,2005,67,98,5,19.9,3.8,16.1,10.7,
Jaipur,Zone 5,1,2,08:00 to 12:00,28-06-2019,28/06/2019 08:42:17,1904,72,178,5,22.1,4.3,17.9,11.5,
Jaipur,Zone 5,1,2,12:00 to 16:00,28-06-2019,28/06/2019 15:38:24,2016,70,99,12,20.2,3.9,16.3,11.4,
Jaipur,Zone 5,1,2,16:00 to 20:00,28-06-2019,28/06/2019 18:01:23,1958,67,179,12,20.4,3.9,16.5,10.4,
Jaipur,Zone 5,1,2,20:00 to 00:00,28-06-2019,28/06/2019 20:10:12,1998,72,203,10,22.9,4.4,18.5,13.4,
Jaipur,Zone 5,1,4,00:00 to 04:00,30-06-2019,30/06/2019 03:03:15,1958,74,198,9,21.3,4.1,17.2,13.9,
Jaipur,Zone 5,1,4,04:00 to 08.00,30-06-2019,30/06/2019 06:30:32,1998,74,85,5,22.5,4.3,18.2,10.8,
Jaipur,Zone 5,1,4,08:00 to 12:00,30-06-2019,30/06/2019 09:26:47,1958,71,180,7,19.9,3.8,16.1,10.4,
Jaipur,Zone 5,1,4,12:00 to 16:00,30-06-2019,30/06/2019 14:57:20,2070,73,102,8,21.8,4.2,17.6,10.9,
Jaipur,Zone 5,1,4,16:00 to 20:00,30-06-2019,30/06/2019 18:31:54,1917,72,162,8,19.7,3.8,15.9,10.7,
Jaipur,Zone 5,1,4,20:00 to 00:00,30-06-2019,30/06/2019 21:40:10,1941,75,208,13,22.8,4.4,18.4,12.8,
Jaipur,Zone 5,1,4,00:00 to 04:00,30-06-2019,30/06/2019 01:35:40,2002,70,193,10,20.7,4.0,16.7,13.1,
Jaipur,Zone 5,1,4,04:00 to 08.00,30-06-2019,30/06/2019 07:52:51,1979,68,92,6,19.9,3.8,16.1,10.1,
Jaipur,Zone 5,1,4,08:00 to 12:00,30-06-2019,30/06/2019 09:18:24,2046,74,165,11,24.4,4.7,19.7,12.7,
Jaipur,Zone 5,1,4,12:00 to 16:00,30-06-2019,30/06/2019 12:55:07,2018,71,94,14,24.7,4.8,20.0,10.6,
Jaipur,Zone 5,1,4,16:00 to 20:00,30-06-2019,30/06/2019 18:54:23,1942,72,171,10,20.9,4.0,16.9,10.8,
Jaipur,Zone 5,1,4,20:00 to 00:00,30-06-2019,30/06/2019 22:35:08,2044,72,209,12,19.2,3.7,15.5,10.7,
Jaipur,Zone 5,1,5,00:00 to 04:00,01-07-2019,01/07/2019 01:39:14,1919,67,194,13,20.6,4.0,16.7,11.8,
Jaipur,Zone 5,1,5,04:00 to 08.00,01-07-2019,01/07/2019 06:11:05,2042,72,99,9,19.6,3.8,15.8,12.9,
Jaipur,Zone 5,1,5,08:00 to 12:00,01-07-2019,01/07/2019 08:37:43,2021,74,177,14,20.4,3.9,16.5,11.1,
Jaipur,Zone 5,1,5,12:00 to 16:00,01-07-2019,01/07/2019 14:09:39,2022,70,102,9,21.4,4.1,17.3,12.3,
Jaipur,Zone 5,1,5,16:00 to 20:00,01-07-2019,01/07/2019 16:48:47,1943,71,164,12,21.0,4.0,16.9,12.0,
Jaipur,Zone 5,1,5,20:00 to 00:00,01-07-2019,01/07/2019 20:52:17,2005,74,200,8,20.6,4.0,16.6,12.5,
Jaipur,Zone 5,1,6,00:00 to 04:00,02-07-2019,02/07/2019 00:24:07,1921,69,191,12,23.7,4.6,19.2,11.8,
Jaipur,Zone 5,1,6,04:00 to 08.00,02-07-2019,02/07/2019 07:07:16,2100,71,86,5,20.8,4.0,16.8,10.1,
Jaipur,Zone 5,1,6,08:00 to 12:00,02-07-2019,02/07/2019 11:33:20,2009,70,171,5,22.4,4.3,18.1,10.7,
Jaipur,Zone 5,1,6,12:00 to 16:00,02-07-2019,02/07/2019 15:44:31,1951,69,103,14,19.3,3.7,15.6,12.9,
Jaipur,Zone 5,1,6,16:00 to 20:00,02-07-2019,02/07/2019 16:21:29,1917,68,162,12,23.1,4.5,18.7,12.3,
Jaipur,Zone 5,1,6,20:00 to 00:00,02-07-2019,02/07/2019 22:21:52,2033,66,210,9,23.7,4.6,19.1,12.4,
Jaipur,Zone 5,1,7,00:00 to 04:00,03-07-2019,03/07/2019 00:31:50,1969,66,195,7,19.3,3.7,15.6,11.2,
Jaipur,Zone 5,1,7,04:00 to 08.00,03-07-2019,03/07/2019 07:14:36,2079,67,100,10,22.2,4.3,18.0,13.9,
Jaipur,Zone 5,1,7,08:00 to 12:00,03-07-2019,03/07/2019 08:16:06,1978,71,176,13,24.9,4.8,20.1,11.4,
Jaipur,Zone 5,1,7,12:00 to 16:00,03-07-2019,03/07/2019 12:14:10,1918,69,95,12,23.9,4.6,19.3,13.5,
Jaipur,Zone 5,1,7,16:00 to 20:00,03-07-2019,03/07/2019 19:47:10,1941,70,180,9,22.7,4.4,18.3,12.6,
Jaipur,Zone 5,1,7,20:00 to 00:00,03-07-2019,03/07/2019 21:57:23,2011,73,204,6,20.2,3.9,16.3,13.4,
Jaipur,Zone 6,1,1,00:00 to 04:00,27-06-2019,27/06/2019 03:58:07,2089,73,196,7,24.6,4.7,19.8,15.6,
Jaipur,Zone 6,1,1,04:00 to 08.00,27-06-2019,27/06/2019 04:09:17,1912,68,105,16,29.5,5.7,23.8,9.4,
Jaipur,Zone 6,1,1,08:00 to 12:00,27-06-2019,27/06/2019 08:23:40,2084,73,166,9,22.2,4.3,17.9,15.6,
Jaipur,Zone 6,1,1,12:00 to 16:00,27-06-2019,27/06/2019 12:55:07,1957,74,101,8,24.2,4.6,19.5,9.3,
Jaipur,Zone 6,1,1,16:00 to 20:00,27-06-2019,27/06/2019 16:03:44,1903,73,173,10,21.0,4.0,17.0,14.0,
Jaipur,Zone 6,1,1,20:00 to 00:00,27-06-2019,27/06/2019 22:34:00,2082,67,210,12,26.2,5.0,21.2,15.6,
Jaipur,Zone 6,1,2,00:00 to 04:00,28-06-2019,28/06/2019 03:33:19,1953,69,193,12,21.0,4.0,17.0,14.8,
Jaipur,Zone 6,1,2,04:00 to 08.00,28-06-2019,28/06/2019 05:18:17,2042,70,89,9,24.7,4.7,19.9,12.5,
Jaipur,Zone 6,1,2,08:00 to 12:00,28-06-2019,28/06/2019 11:46:01,1966,74,175,11,29.1,5.6,23.5,15.3,
Jaipur,Zone 6,1,2,12:00 to 16:00,28-06-2019,28/06/2019 12:37:36,1989,70,96,12,31.2,6.0,25.2,11.7,
Jaipur,Zone 6,1,2,16:00 to 20:00,28-06-2019,28/06/2019 18:12:53,1952,72,176,6,27.3,5.2,22.0,12.3,
Jaipur,Zone 6,1,2,20:00 to 00:00,28-06-2019,28/06/2019 23:14:41,1914,68,201,14,30.7,5.9,24.8,12.8,
Jaipur,Zone 6,1,4,00:00 to 04:00,30-06-2019,30/06/2019 02:54:39,2084,69,196,8,27.6,5.3,22.3,12.8,
Jaipur,Zone 6,1,4,04:00 to 08.00,30-06-2019,30/06/2019 04:14:42,1925,75,87,12,27.0,5.2,21.8,15.5,
Jaipur,Zone 6,1,4,08:00 to 12:00,30-06-2019,30/06/2019 10:37:15,1912,67,172,15,30.4,5.9,24.6,9.7,
Jaipur,Zone 6,1,4,12:00 to 16:00,30-06-2019,30/06/2019 13:05:40,2013,67,91,13,21.4,4.1,17.3,10.3,
Jaipur,Zone 6,1,4,16:00 to 20:00,30-06-2019,30/06/2019 18:17:52,1995,74,165,15,31.3,6.0,25.3,14.7,
Jaipur,Zone 6,1,4,20:00 to 00:00,30-06-2019,30/06/2019 23:12:12,2091,67,201,6,21.0,4.1,17.0,13.9,
Jaipur,Zone 6,1,4,00:00 to 04:00,30-06-2019,30/06/2019 01:02:05,2055,67,199,9,32.2,6.2,26.0,11.9,
Jaipur,Zone 6,1,4,04:00 to 08.00,30-06-2019,30/06/2019 07:22:48,1986,73,91,8,24.4,4.7,19.7,14.3,
Jaipur,Zone 6,1,4,08:00 to 12:00,30-06-2019,30/06/2019 09:30:34,1955,69,165,16,27.3,5.3,22.1,14.5,
Jaipur,Zone 6,1,4,12:00 to 16:00,30-06-2019,30/06/2019 15:11:10,1904,72,90,6,24.1,4.6,19.5,13.7,
Jaipur,Zone 6,1,4,16:00 to 20:00,30-06-2019,30/06/2019 17:46:47,1905,71,162,7,23.7,4.6,19.2,15.2,
Jaipur,Zone 6,1,4,20:00 to 00:00,30-06-2019,30/06/2019 21:04:06,1939,72,202,16,24.4,4.7,19.7,13.6,
Jaipur,Zone 6,1,5,00:00 to 04:00,01-07-2019,01/07/2019 01:28:13,1982,75,197,10,26.4,5.1,21.3,15.6,
Jaipur,Zone 6,1,5,04:00 to 08.00,01-07-2019,01/07/2019 05:53:15,2088,69,100,12,31.6,6.1,25.5,10.2,
Jaipur,Zone 6,1,5,08:00 to 12:00,01-07-2019,01/07/2019 11:41:55,1993,75,173,8,26.6,5.1,21.5,9.9,
Jaipur,Zone 6,1,5,12:00 to 16:00,01-07-2019,01/07/2019 15:56:43,1935,68,100,15,30.2,5.8,24.4,12.3,
Jaipur,Zone 6,1,5,16:00 to 20:00,01-07-2019,01/07/2019 17:06:33,2085,69,171,11,25.5,4.9,20.6,9.6,
Jaipur,Zone 6,1,5,20:00 to 00:00,01-07-2019,01/07/2019 21:58:49,2075,72,207,16,25.0,4.8,20.2,13.6,
Jaipur,Zone 6,1,6,00:00 to 04:00,02-07-2019,02/07/2019 03:30:51,2064,68,191,6,30.8,5.9,24.9,10.5,
Jaipur,Zone 6,1,6,04:00 to 08.00,02-07-2019,02/07/2019 07:15:34,1972,68,90,15,28.5,5.5,23.0,12.5,
Jaipur,Zone 6,1,6,08:00 to 12:00,02-07-2019,02/07/2019 10:56:08,2002,75,180,10,22.8,4.4,18.4,10.1,
Jaipur,Zone 6,1,6,12:00 to 16:00,02-07-2019,02/07/2019 12:46:26,1915,67,91,10,21.9,4.2,17.7,10.7,
Jaipur,Zone 6,1,6,16:00 to 20:00,02-07-2019,02/07/2019 16:44:07,2072,66,176,6,26.8,5.2,21.7,12.7,
Jaipur,Zone 6,1,6,20:00 to 00:00,02-07-2019,02/07/2019 23:26:53,1999,66,206,14,25.7,5.0,20.8,13.0,
Jaipur,Zone 6,1,7,00:00 to 04:00,03-07-2019,03/07/2019 03:09:23,2006,68,191,14,28.7,5.5,23.2,15.1,
Jaipur,Zone 6,1,7,04:00 to 08.00,03-07-2019,03/07/2019 07:34:12,2048,68,94,9,21.7,4.2,17.5,13.7,
Jaipur,Zone 6,1,7,08:00 to 12:00,03-07-2019,03/07/2019 08:29:04,1911,74,172,12,26.7,5.1,21.5,14.4,
Jaipur,Zone 6,1,7,12:00 to 16:00,03-07-2019,03/07/2019 15:43:01,1927,66,91,15,31.6,6.1,25.5,12.6,
Jaipur,Zone 6,1,7,16:00 to 20:00,03-07-2019,03/07/2019 19:18:48,2089,69,168,13,24.6,4.7,19.8,15.2,
Jaipur,Zone 6,1,7,20:00 to 00:00,03-07-2019,03/07/2019 21:27:17,2098,69,208,15,26.9,5.2,21.8,13.9,
Jaipur,Zone 7,1,1,00:00 to 04:00,27-06-2019,27/06/2019 00:22:57,1909,67,198,15,22.5,4.3,18.1,11.5,
Jaipur,Zone 7,1,1,04:00 to 08.00,27-06-2019,27/06/2019 07:33:23,2072,70,103,13,19.1,3.7,15.5,11.8,
Jaipur,Zone 7,1,1,08:00 to 12:00,27-06-2019,27/06/2019 10:07:30,2031,71,174,11,19.6,3.8,15.9,9.8,
Jaipur,Zone 7,1,1,12:00 to 16:00,27-06-2019,27/06/2019 15:15:33,2033,71,102,14,24.5,4.7,19.8,10.3,
Jaipur,Zone 7,1,1,16:00 to 20:00,27-06-2019,27/06/2019 16:48:29,2015,67,164,15,19.5,3.8,15.7,10.1,
Jaipur,Zone 7,1,1,20:00 to 00:00,27-06-2019,27/06/2019 21:31:37,1976,72,206,10,20.9,4.0,16.9,9.2,
Jaipur,Zone 7,1,2,00:00 to 04:00,28-06-2019,28/06/2019 00:45:16,1940,66,198,13,19.0,3.7,15.4,12.3,
Jaipur,Zone 7,1,2,04:00 to 08.00,28-06-2019,28/06/2019 07:38:53,1982,70,102,15,22.7,4.4,18.3,11.9,
Jaipur,Zone 7,1,2,08:00 to 12:00,28-06-2019,28/06/2019 11:44:39,1930,72,169,10,19.2,3.7,15.5,14.7,
Jaipur,Zone 7,1,2,12:00 to 16:00,28-06-2019,28/06/2019 15:23:00,1996,69,98,13,20.5,3.9,16.5,13.6,
Jaipur,Zone 7,1,2,16:00 to 20:00,28-06-2019,28/06/2019 19:57:20,1978,68,162,11,23.7,4.6,19.2,15.6,
Jaipur,Zone 7,1,2,20:00 to 00:00,28-06-2019,28/06/2019 22:16:57,2048,73,201,11,21.8,4.2,17.6,11.4,
Jaipur,Zone 7,1,4,00:00 to 04:00,30-06-2019,30/06/2019 03:12:35,2043,74,196,10,19.1,3.7,15.4,15.3,
Jaipur,Zone 7,1,4,04:00 to 08.00,30-06-2019,30/06/2019 05:05:04,2011,74,92,14,23.3,4.5,18.8,10.5,
Jaipur,Zone 7,1,4,08:00 to 12:00,30-06-2019,30/06/2019 11:00:38,2046,69,179,10,24.4,4.7,19.7,10.4,
Jaipur,Zone 7,1,4,12:00 to 16:00,30-06-2019,30/06/2019 12:35:52,1914,71,102,15,23.6,4.5,19.0,13.7,
Jaipur,Zone 7,1,4,16:00 to 20:00,30-06-2019,30/06/2019 17:03:51,1914,74,180,15,19.9,3.8,16.1,12.2,
Jaipur,Zone 7,1,4,20:00 to 00:00,30-06-2019,30/06/2019 22:04:58,1967,68,203,11,22.1,4.2,17.8,10.4,
Jaipur,Zone 7,1,4,00:00 to 04:00,30-06-2019,30/06/2019 02:01:49,1926,73,193,16,24.0,4.6,19.4,10.7,
Jaipur,Zone 7,1,4,04:00 to 08.00,30-06-2019,30/06/2019 07:24:53,1904,67,100,12,22.0,4.2,17.7,10.1,
Jaipur,Zone 7,1,4,08:00 to 12:00,30-06-2019,30/06/2019 11:45:30,2042,66,171,14,21.3,4.1,17.2,9.6,
Jaipur,Zone 7,1,4,12:00 to 16:00,30-06-2019,30/06/2019 15:04:07,1913,70,99,13,24.4,4.7,19.7,9.1,
Jaipur,Zone 7,1,4,16:00 to 20:00,30-06-2019,30/06/2019 16:31:27,2028,71,180,12,19.1,3.7,15.5,11.8,
Jaipur,Zone 7,1,4,20:00 to 00:00,30-06-2019,30/06/2019 21:24:54,2037,66,210,13,20.9,4.0,16.9,15.2,
Jaipur,Zone 7,1,5,00:00 to 04:00,01-07-2019,01/07/2019 02:28:38,1989,69,199,11,19.6,3.8,15.8,15.0,
Jaipur,Zone 7,1,5,04:00 to 08.00,01-07-2019,01/07/2019 06:46:41,1906,66,101,16,21.1,4.1,17.0,15.9,
Jaipur,Zone 7,1,5,08:00 to 12:00,01-07-2019,01/07/2019 11:29:28,1952,70,170,14,24.4,4.7,19.7,10.5,
Jaipur,Zone 7,1,5,12:00 to 16:00,01-07-2019,01/07/2019 12:03:12,2063,67,99,16,23.8,4.6,19.2,12.2,
Jaipur,Zone 7,1,5,16:00 to 20:00,01-07-2019,01/07/2019 17:56:21,1945,74,171,12,23.9,4.6,19.3,12.9,
Jaipur,Zone 7,1,5,20:00 to 00:00,01-07-2019,01/07/2019 23:46:03,2076,68,210,16,19.2,3.7,15.5,11.2,
Jaipur,Zone 7,1,6,00:00 to 04:00,02-07-2019,02/07/2019 01:43:25,1903,72,199,14,21.5,4.1,17.4,10.7,
Jaipur,Zone 7,1,6,04:00 to 08.00,02-07-2019,02/07/2019 05:44:57,1964,70,89,16,19.4,3.7,15.7,15.6,
Jaipur,Zone 7,1,6,08:00 to 12:00,02-07-2019,02/07/2019 09:51:40,1932,72,170,10,22.2,4.3,17.9,12.4,
Jaipur,Zone 7,1,6,12:00 to 16:00,02-07-2019,02/07/2019 12:23:14,1939,70,98,12,22.9,4.4,18.5,15.4,
Jaipur,Zone 7,1,6,16:00 to 20:00,02-07-2019,02/07/2019 19:32:47,2056,74,169,13,21.2,4.1,17.1,13.7,
Jaipur,Zone 7,1,6,20:00 to 00:00,02-07-2019,02/07/2019 23:45:27,2097,72,210,13,24.0,4.6,19.4,12.8,
Jaipur,Zone 7,1,7,00:00 to 04:00,03-07-2019,03/07/2019 02:22:07,1966,75,190,13,20.5,3.9,16.5,13.1,
Jaipur,Zone 7,1,7,04:00 to 08.00,03-07-2019,03/07/2019 06:11:30,1922,72,88,15,23.3,4.5,18.9,12.7,
Jaipur,Zone 7,1,7,08:00 to 12:00,03-07-2019,03/07/2019 09:30:41,1921,71,167,16,20.1,3.9,16.2,12.5,
Jaipur,Zone 7,1,7,12:00 to 16:00,03-07-2019,03/07/2019 13:51:46,1940,68,94,14,20.2,3.9,16.3,9.8,
Jaipur,Zone 7,1,7,16:00 to 20:00,03-07-2019,03/07/2019 18:48:31,1994,71,180,10,23.5,4.5,18.9,15.5,
Jaipur,Zone 7,1,7,20:00 to 00:00,03-07-2019,03/07/2019 20:47:23,2012,71,203,12,22.6,4.4,18.3,9.4,
Jaipur,Zone 8,1,1,00:00 to 04:00,27-06-2019,27/06/2019 01:05:49,2037,69,192,15,21.3,4.1,17.2,18.5,
Jaipur,Zone 8,1,1,04:00 to 08.00,27-06-2019,27/06/2019 07:50:21,2081,67,102,8,26.4,5.1,21.4,15.2,
Jaipur,Zone 8,1,1,08:00 to 12:00,27-06-2019,27/06/2019 08:09:19,2014,70,178,6,23.4,4.5,18.9,15.8,
Jaipur,Zone 8,1,1,12:00 to 16:00,27-06-2019,27/06/2019 13:35:24,2096,71,99,13,32.3,6.2,26.1,14.4,
Jaipur,Zone 8,1,1,16:00 to 20:00,27-06-2019,27/06/2019 16:10:25,2027,72,169,10,24.3,4.7,19.7,18.7,
Jaipur,Zone 8,1,1,20:00 to 00:00,27-06-2019,27/06/2019 21:28:16,2019,74,207,13,27.2,5.2,22.0,15.6,
Jaipur,Zone 8,1,2,00:00 to 04:00,28-06-2019,28/06/2019 03:42:45,1912,70,193,16,32.9,6.3,26.6,15.1,
Jaipur,Zone 8,1,2,04:00 to 08.00,28-06-2019,28/06/2019 07:42:19,1903,71,92,8,22.7,4.4,18.3,17.8,
Jaipur,Zone 8,1,2,08:00 to 12:00,28-06-2019,28/06/2019 11:29:04,2050,68,174,10,24.1,4.6,19.4,17.7,
Jaipur,Zone 8,1,2,12:00 to 16:00,28-06-2019,28/06/2019 13:23:04,1901,66,100,6,26.5,5.1,21.4,14.5,
Jaipur,Zone 8,1,2,16:00 to 20:00,28-06-2019,28/06/2019 18:33:01,1915,70,169,16,21.6,4.2,17.4,15.7,
Jaipur,Zone 8,1,2,20:00 to 00:00,28-06-2019,28/06/2019 20:19:44,1944,75,205,11,21.1,4.1,17.0,15.8,
Jaipur,Zone 8,1,4,00:00 to 04:00,30-06-2019,30/06/2019 01:29:44,1967,72,192,7,24.9,4.8,20.1,17.6,
Jaipur,Zone 8,1,4,04:00 to 08.00,30-06-2019,30/06/2019 04:57:09,1926,68,91,11,29.9,5.8,24.2,16.5,
Jaipur,Zone 8,1,4,08:00 to 12:00,30-06-2019,30/06/2019 10:50:08,2091,71,172,7,26.0,5.0,21.0,14.2,
Jaipur,Zone 8,1,4,12:00 to 16:00,30-06-2019,30/06/2019 15:17:03,2088,73,99,12,30.8,5.9,24.8,16.3,
Jaipur,Zone 8,1,4,16:00 to 20:00,30-06-2019,30/06/2019 16:36:19,1918,66,172,12,27.5,5.3,22.2,14.9,
Jaipur,Zone 8,1,4,20:00 to 00:00,30-06-2019,30/06/2019 23:13:31,2073,72,210,14,26.4,5.1,21.3,18.3,
Jaipur,Zone 8,1,4,00:00 to 04:00,30-06-2019,30/06/2019 02:58:06,2071,68,195,9,24.3,4.7,19.7,18.0,
Jaipur,Zone 8,1,4,04:00 to 08.00,30-06-2019,30/06/2019 05:18:19,2045,72,91,11,23.5,4.5,19.0,13.1,
Jaipur,Zone 8,1,4,08:00 to 12:00,30-06-2019,30/06/2019 09:30:45,1940,70,166,15,23.0,4.4,18.6,14.4,
Jaipur,Zone 8,1,4,12:00 to 16:00,30-06-2019,30/06/2019 14:09:19,2070,72,99,10,23.5,4.5,19.0,16.2,
Jaipur,Zone 8,1,4,16:00 to 20:00,30-06-2019,30/06/2019 19:47:08,1929,74,167,10,21.8,4.2,17.6,16.2,
Jaipur,Zone 8,1,4,20:00 to 00:00,30-06-2019,30/06/2019 23:01:14,1934,71,205,16,23.9,4.6,19.3,17.4,
Jaipur,Zone 8,1,5,00:00 to 04:00,01-07-2019,01/07/2019 01:53:44,1964,66,195,15,23.1,4.4,18.6,15.0,
Jaipur,Zone 8,1,5,04:00 to 08.00,01-07-2019,01/07/2019 05:09:51,2013,75,92,7,31.6,6.1,25.5,16.8,
Jaipur,Zone 8,1,5,08:00 to 12:00,01-07-2019,01/07/2019 11:08:26,1932,75,171,7,24.9,4.8,20.1,16.5,
Jaipur,Zone 8,1,5,12:00 to 16:00,01-07-2019,01/07/2019 15:13:30,2027,68,96,12,25.7,4.9,20.7,15.9,
Jaipur,Zone 8,1,5,16:00 to 20:00,01-07-2019,01/07/2019 18:17:46,1961,74,164,13,21.6,4.2,17.5,13.9,
Jaipur,Zone 8,1,5,20:00 to 00:00,01-07-2019,01/07/2019 21:04:53,1996,72,202,13,31.8,6.1,25.7,16.1,
Jaipur,Zone 8,1,6,00:00 to 04:00,02-07-2019,02/07/2019 00:00:22,1993,67,195,12,30.5,5.9,24.6,14.6,
Jaipur,Zone 8,1,6,04:00 to 08.00,02-07-2019,02/07/2019 07:18:50,2040,71,104,7,24.1,4.6,19.5,13.8,
Jaipur,Zone 8,1,6,08:00 to 12:00,02-07-2019,02/07/2019 08:47:47,2053,70,168,12,21.2,4.1,17.1,18.5,
Jaipur,Zone 8,1,6,12:00 to 16:00,02-07-2019,02/07/2019 14:46:28,1967,67,95,15,28.2,5.4,22.8,16.4,
Jaipur,Zone 8,1,6,16:00 to 20:00,02-07-2019,02/07/2019 16:56:30,1961,70,177,6,21.2,4.1,17.1,14.8,
Jaipur,Zone 8,1,6,20:00 to 00:00,02-07-2019,02/07/2019 20:55:51,1971,69,204,10,31.5,6.1,25.4,17.2,
Jaipur,Zone 8,1,7,00:00 to 04:00,03-07-2019,03/07/2019 01:05:37,2037,70,195,16,31.7,6.1,25.6,17.5,
Jaipur,Zone 8,1,7,04:00 to 08.00,03-07-2019,03/07/2019 07:07:56,1993,72,95,15,24.8,4.8,20.0,13.6,
Jaipur,Zone 8,1,7,08:00 to 12:00,03-07-2019,03/07/2019 10:55:30,1999,68,174,9,27.7,5.3,22.3,17.7,
Jaipur,Zone 8,1,7,12:00 to 16:00,03-07-2019,03/07/2019 14:27:34,2047,70,92,12,22.1,4.2,17.8,14.4,
Jaipur,Zone 8,1,7,16:00 to 20:00,03-07-2019,03/07/2019 18:40:16,2039,71,179,16,22.5,4.3,18.1,16.0,
Jaipur,Zone 8,1,7,20:00 to 00:00,03-07-2019,03/07/2019 20:10:06,1935,73,203,6,28.5,5.5,23.0,18.7,
Jaipur,Zone 9,1,1,00:00 to 04:00,27-06-2019,27/06/2019 03:57:22,2083,68,194,16,22.7,4.4,18.4,10.7,
Jaipur,Zone 9,1,1,04:00 to 08.00,27-06-2019,27/06/2019 05:30:20,2006,72,91,8,24.1,4.6,19.5,12.9,
Jaipur,Zone 9,1,1,08:00 to 12:00,27-06-2019,27/06/2019 08:26:56,1965,67,178,7,21.5,4.1,17.3,14.7,
